,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,2015 Volume Sold Liters mean,2015 Volume Sold Liters,Zip Code,2015 Profit Margin mean,2015 Sales Q1,First Date,Last Date
0,2106,CEDAR FALLS,9731.85,18.4665085389,146326.22,277.65886148,7.0,17.8566007048,50613,92.6718785579,39287.29,2015-01-08,2016-03-31
1,2113,GOWRIE,659.85,4.4887755102,9310.22,63.334829932,94.0,18.5077000324,50543,21.1499319728,2833.25,2015-01-07,2016-03-23
2,2130,WATERLOO,6891.37,17.5800255102,111871.43,285.38630102,7.0,16.8358093416,50703,95.2173469388,24272.57,2015-01-08,2016-03-31
3,2152,ROCKWELL,633.37,4.4919858156,7721.08,54.7594326241,17.0,13.020765122,50469,18.3512765957,2003.46,2015-01-08,2016-03-17
4,2178,WAUKON,1917.12,8.08911392405,24324.18,102.633670886,3.0,16.0538441186,52172,34.4544303797,5856.41,2015-01-07,2016-03-30
5,2190,DES MOINES,6322.17,4.8077338403,121689.06,92.5392091255,77.0,23.3062274825,50314,30.8880076046,29452.92,2015-01-05,2016-03-31
6,2191,KEOKUK,8053.32,13.5122818792,125093.49,209.88840604,56.0,19.0640531492,52632,70.0409228188,29085.57,2015-01-05,2016-03-28
7,2200,SAC CITY,1817.24,4.50928039702,22811.55,56.6043424318,81.0,16.7069689267,50583,18.9912406948,4900.43,2015-01-07,2016-03-30
8,2205,CLARINDA,1556.91,5.4059375,24681.39,85.6992708333,73.0,19.1625538673,51632,28.6254513889,6407.74,2015-01-06,2015-12-28
9,2228,WINTERSET,1367.65,5.69854166667,17462.07,72.758625,61.0,17.8901010338,50273,24.3514166667,5193.97,2015-01-06,2016-03-29
10,2233,SPIRIT LAKE,2480.69,10.2933195021,29553.34,122.627966805,30.0,19.9450824936,51360,40.9404979253,5374.55,2015-01-06,2016-03-29
11,2238,ALTOONA,705.75,11.5696721311,11762.56,192.828852459,77.0,22.5507494145,50009,64.3057377049,858.61,2015-01-13,2016-03-30
12,2248,DES MOINES,2815.35,6.12032608696,67682.06,147.134913043,77.0,28.8186198545,50312,49.0967608696,12663.68,2015-01-08,2016-03-31
13,2285,IOWA CITY,3860.35,12.6155228758,76927.11,251.395784314,52.0,24.7769825708,52240,84.0555882353,10019.12,2015-01-07,2016-03-30
14,2290,STORM LAKE,3626.2,4.62525510204,56514.43,72.0847321429,11.0,19.0011460985,50588,24.0846556122,12191.26,2015-01-07,2016-03-30
15,2327,CORNING,822.28,4.35068783069,10245.14,54.2070899471,2.0,17.3241036785,50841,18.0829100529,2253.6,2015-01-06,2016-03-29
16,2353,CRESCO,4504.65,12.4095041322,54000.55,148.76184573,45.0,17.3434317198,52136,50.1014049587,17382.6,2015-01-06,2016-03-29
17,2413,DUBUQUE,6261.29,13.0172349272,90065.02,187.245363825,31.0,15.8801720127,52001,62.5838253638,22459.16,2015-01-06,2015-06-09
18,2445,OAKLAND,571.79,3.34380116959,7189.48,42.0437426901,78.0,15.9500974659,51560,14.0303508772,1215.08,2015-01-07,2016-03-29
19,2448,INDIANOLA,1245.53,3.030486618,17740.7,43.1647201946,91.0,17.0354280013,50125,14.41486618,5655.92,2015-01-06,2016-03-29
20,2459,GUTHRIE CENTER,607.24,5.62259259259,7352.33,68.0771296296,39.0,13.5748801081,50115,22.7692592593,1609.57,2015-01-05,2016-03-28
21,2460,HAMPTON,2782.46,8.35573573574,33731.76,101.296576577,35.0,16.5959609714,50441,34.0257657658,6746.61,2015-01-05,2016-03-28
22,2465,DUBUQUE,1713.2,4.38158567775,25831.8,66.0659846547,31.0,20.7763496894,52003,22.0711508951,5615.99,2015-01-05,2016-03-28
23,2475,WEST BEND,1044.94,14.1208108108,10681.07,144.338783784,55.0,15.482020592,50597,48.1475675676,5672.76,2015-01-07,2016-03-29
24,2478,ALTOONA,1038.0,12.0697674419,19840.65,230.705232558,77.0,24.7557751938,50009,76.9234883721,4459.85,2015-01-06,2016-03-29
25,2487,ANAMOSA,2547.85,6.22946210269,28900.96,70.6624938875,53.0,16.2241050456,52205,23.7251100244,7256.6,2015-01-05,2016-03-28
26,2498,ARLINGTON,230.12,3.9675862069,2259.67,38.9598275862,33.0,13.4860324302,50606,13.0934482759,279.22,2015-01-05,2015-11-02
27,2500,AMES,10039.15,8.51497031383,149121.63,126.481450382,85.0,18.9887612317,50010,42.2404410517,40234.9,2015-01-05,2016-03-21
28,2501,AMES,9959.4,7.77470725995,144833.66,113.062966432,85.0,18.8403059366,50010,37.8069711163,31412.95,2015-01-07,2016-03-30
29,2502,ANKENY,10698.09,13.9116905072,150094.01,195.18076723,77.0,20.3203633261,50021,65.4685435631,39420.06,2015-01-07,2016-03-30
30,2505,BOONE,5593.45,9.29144518272,70810.55,117.625498339,8.0,16.5789047226,50036,39.5548504983,14559.28,2015-01-07,2016-03-30
31,2506,BURLINGTON,9022.58,9.74360691145,143431.66,154.893801296,29.0,20.5936832642,52601,51.7555723542,31009.77,2015-01-07,2016-03-30
32,2507,BURLINGTON,2542.23,7.58874626866,29679.78,88.596358209,29.0,14.1319100924,52601,29.5785671642,8344.01,2015-01-05,2016-03-28
33,2508,CEDAR RAPIDS,7862.83,10.016343949,115732.8,147.430318471,57.0,18.249818603,52405,49.2495414013,25427.31,2015-01-05,2016-03-28
34,2509,CEDAR RAPIDS,3810.9,10.1624,49849.04,132.930773333,57.0,15.6856223225,52404,44.46864,12372.23,2015-01-06,2016-03-29
35,2512,IOWA CITY,25921.88,18.8385755814,419746.83,305.048568314,52.0,19.7833004771,52240,101.848444767,82117.82,2015-01-06,2016-03-29
36,2513,IOWA CITY,4162.64,5.97222381636,60347.23,86.5813916786,52.0,17.230957944,52240,28.9636011478,12790.37,2015-01-05,2016-03-30
37,2514,MARION,1163.28,5.96553846154,13817.52,70.8590769231,57.0,13.44178852,50129,23.7091282051,3122.25,2015-01-07,2016-03-30
38,2515,MASON CITY,8866.56,6.88932400932,120977.04,93.9992540793,17.0,17.7549038924,50401,31.4624397824,23580.17,2015-01-05,2016-03-28
39,2517,NEWTON,5890.95,6.70187713311,76238.42,86.7331285552,50.0,17.6036811643,50208,29.0156427759,17341.08,2015-01-08,2016-03-31
40,2518,RED OAK,3128.36,8.04205655527,38584.21,99.1882005141,69.0,19.1430626407,51566,33.1112596401,10133.4,2015-01-05,2016-03-28
41,2521,WEST DES MOINES,7775.4,9.89236641221,107379.85,136.615585242,77.0,19.0612378883,50265,45.6446946565,25152.34,2015-01-06,2016-03-29
42,2522,SPIRIT LAKE,7637.09,11.7133282209,112353.87,172.321886503,30.0,17.7468267967,51360,57.5370552147,17085.59,2015-01-05,2016-03-28
43,2523,CENTERVILLE,3183.06,7.95765,35476.85,88.692125,4.0,17.5153426192,52544,29.617875,6249.85,2015-01-06,2016-03-29
44,2524,DUBUQUE,6728.19,9.70878787879,103507.58,149.361587302,31.0,18.8472409811,52001,49.8998701299,20151.17,2015-01-07,2016-03-30
45,2527,DES MOINES,4392.49,9.22792016807,56331.05,118.342542017,77.0,16.6190611244,50315,39.6182142857,11848.69,2015-01-07,2016-03-29
46,2528,DES MOINES,7700.05,11.9380620155,121199.45,187.906124031,77.0,17.7353458841,50315,62.7890542636,20559.95,2015-01-05,2016-03-28
47,2529,CEDAR RAPIDS,3709.64,7.97772043011,35599.6,76.5582795699,57.0,14.5573492449,52405,25.5804731183,5251.27,2015-01-05,2016-03-28
48,2532,DES MOINES,4254.25,10.3008474576,53207.99,128.832905569,77.0,14.3113974403,50317,43.1306779661,11724.24,2015-01-06,2016-03-29
49,2535,WEST DES MOINES,4868.03,9.87430020284,70392.17,142.783306288,77.0,18.7117598128,50265,48.123326572,22751.92,2015-01-05,2016-03-28
50,2536,PLEASANT HILL,4680.93,8.15493031359,68373.24,119.117142857,77.0,21.2997308171,50317,39.8207142857,16637.34,2015-01-05,2016-03-28
51,2538,WATERLOO,3832.0,5.71940298507,55128.11,82.280761194,7.0,20.2126746905,50702,27.503358209,10779.48,2015-01-07,2016-03-30
52,2539,IOWA FALLS,4703.26,11.4156796117,65501.63,158.984538835,42.0,17.7577266893,50126,53.1297815534,14048.75,2015-01-05,2016-03-28
53,2543,OTTUWMA,4136.87,5.58282051282,61929.58,83.5756815115,90.0,18.1839087859,52501,27.9011605938,11959.37,2015-01-05,2016-03-28
54,2544,MARSHALLTOWN,8029.41,9.20803899083,121077.73,138.850607798,64.0,17.4478961603,50158,46.4118348624,31584.86,2015-01-07,2016-03-30
55,2545,IOWA CITY,3097.6,4.44418938307,50195.78,72.0169010043,52.0,20.5779659694,52245,24.0594691535,8626.51,2015-01-06,2016-03-29
56,2548,ALTOONA,6623.22,9.01118367347,97735.72,132.973768707,77.0,19.0269715616,50009,44.4683537415,15289.96,2015-01-07,2016-03-30
57,2549,INDIANOLA,5866.03,11.3682751938,75671.14,146.649496124,91.0,16.5823301956,50125,49.270503876,26690.73,2015-01-07,2016-03-30
58,2550,OSCEOLA,1498.05,4.26794871795,19825.77,56.4836752137,20.0,15.8092053317,50213,18.8972079772,4156.78,2015-01-05,2016-03-28
59,2551,CHARITON,2362.04,6.48912087912,32477.18,89.223021978,59.0,17.0544082452,50049,29.8475,7919.5,2015-01-08,2016-03-31
60,2552,CEDAR RAPIDS,8003.31,8.0923255814,103607.79,104.760151668,57.0,18.7769610694,52404,35.0388270981,23784.11,2015-01-07,2016-03-30
61,2553,CRESTON,1885.08,6.95601476015,26164.9,96.5494464945,88.0,16.6688938213,50801,32.3121771218,6809.61,2015-01-06,2016-03-29
62,2554,DAVENPORT,2278.8,11.7463917526,22609.38,116.543195876,82.0,11.2060677467,52802,38.9981443299,3970.74,2015-01-06,2016-03-29
63,2555,KEOKUK,5942.96,10.9245588235,84398.07,155.143511029,56.0,17.7968636204,52632,51.8074816176,14838.66,2015-01-05,2016-03-28
64,2556,ESTHERVILLE,3221.51,6.13620952381,40672.86,77.4721142857,32.0,17.9416008951,51334,26.0683619048,8146.62,2015-01-05,2016-03-28
65,2558,MOUNT PLEASANT,6202.32,14.8736690647,77222.04,185.184748201,44.0,17.5693575503,52641,62.5472901679,29003.27,2015-01-06,2016-03-29
66,2559,ALBIA,879.0,6.51111111111,12022.75,89.0574074074,68.0,15.7226737213,52531,29.9108888889,2683.86,2015-01-05,2016-03-28
67,2560,MARION,8342.02,9.52285388128,116129.54,132.567968037,57.0,17.7033105023,52302,44.2666666667,23703.59,2015-01-07,2016-03-30
68,2561,DES MOINES,10648.53,10.4602455796,157134.87,154.356453831,77.0,20.1172369024,50321,51.9102259332,30898.92,2015-01-05,2016-03-28
69,2562,FORT DODGE,5348.2,20.6494208494,54966.77,212.226911197,94.0,13.3486927744,50501,71.79,7341.93,2015-01-08,2016-03-31
70,2564,WATERLOO,3981.03,11.955045045,48879.54,146.785405405,7.0,15.6511194653,50701,49.1307807808,7412.45,2015-01-06,2016-03-29
71,2565,SPENCER,5189.44,5.01880077369,71542.43,69.1899709865,21.0,17.9392659354,51301,23.1063539652,17936.08,2015-01-08,2016-03-31
72,2566,KNOXVILLE,2175.55,6.694,30363.02,93.4246769231,63.0,17.569227831,50138,31.1883076923,4163.07,2015-01-06,2016-03-29
73,2567,DAVENPORT,4067.3,5.48153638814,46456.51,62.609851752,82.0,15.2448963176,52806,20.9643261456,6703.81,2015-01-07,2016-03-30
74,2568,CEDAR RAPIDS,2456.08,8.15973421927,25844.42,85.8618604651,57.0,14.6187970757,52402,28.6747840532,7318.16,2015-01-08,2016-03-31
75,2569,CEDAR RAPIDS,3607.84,5.14670470756,48675.15,69.4367332382,57.0,16.7129001254,52402,23.20467903,10685.78,2015-01-07,2016-03-30
76,2571,WATERLOO,5823.65,11.6473,80618.12,161.23624,7.0,16.225965934,50703,53.95158,14679.96,2015-01-05,2016-03-28
77,2572,CEDAR FALLS,6094.24,4.68067588326,99356.85,76.3109447005,7.0,18.8157845308,50613,25.5011597542,22911.98,2015-01-08,2016-03-31
78,2573,MUSCATINE,8191.67,9.4374078341,122362.25,140.970334101,70.0,20.7518799212,52761,47.0564861751,25145.27,2015-01-07,2016-03-30
79,2575,WATERLOO,1881.0,7.524,23572.2,94.2888,7.0,15.8950704762,50702,31.54436,6285.61,2015-01-05,2016-03-28
80,2576,STORM LAKE,3346.65,4.48612600536,51268.32,68.7242895442,11.0,18.7873311378,50588,22.9634316354,16259.69,2015-01-06,2016-03-29
81,2578,CHARLES CITY,5148.65,13.1679028133,66903.18,171.107877238,34.0,15.87161308,50616,57.3145524297,10327.73,2015-01-07,2016-03-30
82,2579,GRINNELL,1977.6,6.72653061224,30280.1,102.993537415,79.0,17.3761516035,50112,34.4070748299,6348.57,2015-01-06,2016-03-29
83,2582,MASON CITY,5502.68,8.62489028213,68202.92,106.901128527,17.0,17.223782235,50401,35.7379467085,11165.02,2015-01-08,2016-03-31
84,2584,FORT MADISON,3245.7,6.57024291498,45918.08,92.9515789474,56.0,19.6906439175,52627,31.0482388664,9003.97,2015-01-08,2016-03-31
85,2585,ALGONA,5428.48,10.3795028681,70885.9,135.53709369,55.0,16.8408607015,50511,45.4180879541,9330.01,2015-01-05,2016-03-28
86,2587,JOHNSTON,5387.34,4.47453488372,80916.32,67.2062458472,77.0,18.50118974,50131,22.5151162791,10162.14,2015-01-07,2016-03-30
87,2588,CEDAR RAPIDS,5842.38,8.49183139535,92001.25,133.722747093,57.0,19.2110357733,52403,44.7430232558,21154.77,2015-01-08,2016-03-31
88,2590,CEDAR RAPIDS,7987.13,7.26763421292,121474.94,110.532247498,57.0,20.964206524,52402,36.8876524113,22397.57,2015-01-05,2016-03-28
89,2591,ATLANTIC,3497.37,7.00875751503,49416.0,99.0300601202,15.0,17.7114318962,50022,33.0615230461,9210.44,2015-01-05,2016-03-28
90,2592,MARSHALLTOWN,1378.42,6.04570175439,15110.9,66.275877193,64.0,15.1098215385,50158,22.1363596491,3235.38,2015-01-05,2016-03-28
91,2593,CARROLL,13406.82,14.9462876254,191333.88,213.304214047,14.0,18.4324304915,51401,71.5690635452,34944.39,2015-01-06,2016-03-29
92,2594,SIOUX CITY,4833.67,6.67633977901,73663.47,101.745124309,97.0,18.8114378661,51106,34.0193508287,13641.55,2015-01-08,2016-03-31
93,2595,DENISON,6756.82,12.7487169811,76857.1,145.013396226,24.0,18.032071471,51442,49.1648490566,10176.63,2015-01-07,2016-03-30
94,2596,OTTUMWA,2737.63,7.11072727273,30207.68,78.4615064935,90.0,14.8328857656,52501,26.7224675325,5262.24,2015-01-08,2016-03-31
95,2597,CHEROKEE,1608.95,11.3306338028,18779.1,132.247183099,18.0,13.8873038229,51012,44.3188732394,4452.34,2015-01-07,2016-03-23
96,2600,OSKALOOSA,1712.25,6.38899253731,20355.99,75.9551865672,62.0,15.0004832978,52577,25.4817164179,3505.1,2015-01-06,2016-03-29
97,2601,FAIRFIELD,3466.66,8.15684705882,55932.63,131.606188235,51.0,20.7929162703,52556,43.9493647059,17207.46,2015-01-05,2015-01-14
98,2602,WEBSTER CITY,3943.12,8.49810344828,50235.06,108.265215517,40.0,17.4205195832,50595,36.5069827586,11573.41,2015-01-07,2016-03-30
99,2603,BETTENDORF,8458.7,7.38106457243,132877.27,115.948752182,82.0,21.688430232,52722,38.7380453752,22810.43,2015-01-05,2016-03-28
100,2604,LEMARS,3794.87,6.4210998308,53845.76,91.1095769882,75.0,18.2960139864,51031,30.4400507614,9936.32,2015-01-06,2016-03-29
101,2605,CEDAR RAPIDS,8283.86,11.6346348315,95407.77,133.999676966,57.0,18.5501448341,52402,44.7853792135,17219.72,2015-01-07,2016-03-30
102,2606,HUMBOLDT,2697.27,7.47166204986,38012.27,105.297146814,46.0,17.1187125709,50548,35.2965096953,7821.86,2015-01-06,2016-03-22
103,2607,SHENANDOAH,3377.63,9.38230555556,47709.92,132.527555556,73.0,16.767807216,51601,44.5015833333,12269.18,2015-01-05,2016-03-28
104,2609,AMES,471.9,3.9,6466.98,53.4461157025,85.0,17.2088419913,50010,17.8917355372,867.07,2015-01-06,2016-03-29
105,2611,OTTUMWA,2620.59,7.34058823529,36242.75,101.520308123,90.0,19.0934104608,52501,33.9280672269,8306.95,2015-01-06,2016-03-29
106,2612,PERRY,1754.1,5.41388888889,22949.94,70.8331481481,25.0,14.8370265556,50220,23.6568209877,4226.93,2015-01-07,2016-03-30
107,2613,COUNCIL BLUFFS,6061.3,7.38282582217,87657.76,106.769500609,78.0,18.176910272,51501,35.7666260658,19945.52,2015-01-07,2016-03-30
108,2614,DAVENPORT,9868.23,9.57151309408,142675.29,138.385344326,82.0,19.2307544261,52807,46.2616488846,32260.12,2015-01-08,2016-03-31
109,2616,CLINTON,10585.88,10.0435294118,154160.15,146.262001898,23.0,18.6486218408,52732,48.8353225806,29203.48,2015-01-05,2016-03-28
110,2618,CEDAR RAPIDS,1711.99,6.0924911032,21287.84,75.7574377224,57.0,16.0894696647,52402,25.3382918149,3501.57,2015-01-07,2016-03-30
111,2619,WEST DES MOINES,8575.07,8.39869735553,143958.96,140.998001959,77.0,22.1886352942,50266,47.1158570029,24829.75,2015-01-08,2016-03-31
112,2620,WINDSOR HEIGHTS,6589.11,5.3657247557,97187.35,79.1427931596,77.0,19.3095549157,50311,26.4468241042,20689.13,2015-01-05,2016-03-28
113,2621,SIOUX CITY,5850.95,9.4675566343,80768.93,130.694061489,97.0,18.5999571143,51105,43.656828479,18011.98,2015-01-06,2016-03-28
114,2622,IOWA CITY,5053.06,9.48041275797,74371.39,139.533564728,52.0,19.2919886267,52240,46.6737898687,7507.2,2015-01-06,2016-03-29
115,2623,SIOUX CITY,7128.27,6.90723837209,105536.35,102.263905039,97.0,19.7913846832,51104,34.1536918605,19839.44,2015-01-07,2016-03-30
116,2624,DUBUQUE,7578.73,11.7499689922,92409.9,143.271162791,31.0,19.3707297778,52002,48.2372713178,17093.93,2015-01-07,2016-03-30
117,2625,DAVENPORT,12029.17,12.3629701953,182118.58,187.172230216,82.0,18.6765410461,52804,62.4811716341,39270.06,2015-01-07,2016-03-30
118,2626,DES MOINES,6020.27,7.78818887451,89785.01,116.151371281,77.0,18.9056167764,50311,38.8332858991,16458.24,2015-01-07,2016-03-29
119,2627,DES MOINES,5552.31,8.28702985075,84356.91,125.905835821,77.0,18.0539582975,50310,42.0481343284,18166.89,2015-01-07,2016-03-30
120,2628,ELDORA,1265.5,7.8602484472,14489.19,89.9949689441,42.0,13.744859509,50627,30.0497515528,3707.63,2015-01-05,2016-03-31
121,2629,COUNCIL BLUFFS,11876.3,10.836040146,184574.96,168.407810219,78.0,19.1402177833,51503,56.2378649635,47432.72,2015-01-05,2016-03-31
122,2630,WEST DES MOINES,1369.73,8.50763975155,20852.8,129.520496894,77.0,17.2805578387,50266,43.4201242236,4664.84,2015-01-05,2016-03-28
123,2633,DES MOINES,61909.75,30.954875,1000783.3,500.39165,77.0,21.0192380952,50320,166.908455,207012.08,2015-01-06,2016-03-29
124,2635,DAVENPORT,6728.43,9.49002820874,109793.2,154.856417489,82.0,20.0904162822,52807,51.7350211566,19905.65,2015-01-05,2016-03-28
125,2636,DES MOINES,5153.82,13.0146969697,72498.46,183.076919192,77.0,17.2776400722,50317,61.114040404,16854.32,2015-01-05,2016-03-31
126,2637,DAVENPORT,6497.2,10.0265432099,83063.32,128.184135802,82.0,16.3244484862,52804,42.8510802469,19252.36,2015-01-08,2016-03-31
127,2641,COUNCIL BLUFFS,2015.53,6.9025,26887.2,92.0794520548,78.0,17.9006266308,51501,30.7493493151,5310.34,2015-01-05,2016-03-29
128,2642,PELLA,4401.71,7.68186736475,64223.84,112.083490401,63.0,17.6767285797,50219,37.479877836,14350.94,2015-01-07,2016-03-30
129,2643,WATERLOO,4880.72,7.08377358491,74914.35,108.729100145,7.0,20.4075889458,50701,36.3260667634,16550.61,2015-01-06,2016-03-29
130,2644,FORT DODGE,8057.78,12.6099843505,127422.83,199.409749609,94.0,18.2693610199,50501,66.5867292645,29025.13,2015-01-07,2016-03-30
131,2647,CEDAR RAPIDS,6584.19,6.17653846154,113193.97,106.185712946,57.0,20.7140181835,52411,35.5469512195,25156.43,2015-01-05,2016-03-28
132,2648,WEST DES MOINES,9311.07,7.86407939189,158668.94,134.010929054,77.0,22.3922959783,50265,44.7218158784,44321.35,2015-01-06,2016-03-29
133,2649,DUBUQUE,4773.9,6.24039215686,63353.86,82.815503268,31.0,17.4859805478,52001,27.7855294118,12822.75,2015-01-05,2016-03-28
134,2650,HARLAN,3510.55,8.54148418491,52433.13,127.574525547,83.0,17.489209825,51537,42.7090997567,12580.51,2015-01-05,2016-03-28
135,2651,WAVERLY,5537.84,6.80324324324,75875.53,93.2131818182,9.0,18.8261061342,50677,31.1548034398,19073.52,2015-01-07,2016-03-29
136,2652,MASON CITY,3479.16,8.36336538462,44868.03,107.855841346,17.0,17.3843744277,50401,36.1180528846,11343.72,2015-01-05,2016-03-28
137,2653,WASHINGTON,2869.82,6.65851508121,41408.06,96.0743851508,92.0,19.3074734619,52353,32.1041531323,7597.11,2015-01-06,2016-03-29
138,2655,CLARINDA,896.52,7.11523809524,11721.06,93.0242857143,73.0,16.1641510025,51632,31.1273015873,2535.87,2015-01-08,2016-03-31
139,2656,CORNING,777.06,4.57094117647,11880.54,69.8855294118,22.0,16.8009022556,51632,23.3647647059,3070.48,2015-01-05,2016-03-28
140,2657,BEDFORD,466.28,4.16321428571,6130.51,54.7366964286,87.0,16.582057991,50833,18.2850892857,1459.28,2015-01-06,2016-03-29
141,2658,MOUNT AYR,390.0,8.86363636364,4328.83,98.3825,80.0,12.5383225108,50854,32.8927272727,567.0,2015-01-06,2016-03-22
142,2660,SIOUX CENTER,1420.0,5.10791366906,22505.22,80.954028777,84.0,17.4526070572,51250,27.0311151079,5289.26,2015-01-06,2016-03-22
143,2661,SHELDON,3802.09,10.3599182561,55649.93,151.634686649,71.0,16.8873624627,51201,50.6234059946,9013.3,2015-01-13,2016-03-22
144,2662,MUSCATINE,2747.94,5.52905432596,39203.4,78.8800804829,70.0,17.3109737246,52761,26.3599597586,8577.92,2015-01-06,2016-03-29
145,2663,URBANDALE,10060.92,12.8656265985,175203.29,224.045127877,77.0,20.6043447814,50322,74.823887468,29761.65,2015-01-06,2016-03-29
146,2665,WAUKEE,7471.09,8.93671052632,126233.84,150.997416268,25.0,20.1802897399,50263,50.5038875598,21028.9,2015-01-05,2016-03-28
147,2666,ANKENY,6797.18,6.32884543762,117545.0,109.445996276,77.0,23.7266630274,50023,36.5942178771,25475.53,2015-01-07,2016-03-31
148,2667,SIOUX CITY,694.2,5.785,8456.63,70.4719166667,97.0,16.4010238095,51104,23.5991666667,1802.63,2015-01-05,2016-03-28
149,2668,LEON,257.0,5.84090909091,3689.69,83.8565909091,27.0,15.4883549784,50144,28.0072727273,332.43,2015-01-05,2016-03-29
150,2669,CORYDON,691.75,6.34633027523,8603.63,78.9323853211,93.0,14.7641896024,50060,26.4124770642,1891.97,2015-01-07,2016-03-30
151,2670,CORALVILLE,13869.95,11.5679316097,227442.71,189.693669725,52.0,19.2702811867,52241,63.3408173478,40125.22,2015-01-22,2016-03-31
152,2671,JEFFERSON,3122.0,15.9285714286,37455.21,191.098010204,37.0,17.1772060253,50129,65.0056632653,8516.84,2015-01-07,2016-03-23
153,2806,CLINTON,3154.41,8.15093023256,41929.39,108.344677003,23.0,15.9807603107,52732,36.2174418605,10736.99,2015-01-16,2016-03-30
154,2835,CEDAR FALLS,991.5,8.62173913043,11751.32,102.185391304,7.0,14.4609606625,50613,34.2736521739,1331.33,2015-02-05,2016-03-31
155,2836,WATERLOO,206.37,4.69022727273,2330.58,52.9677272727,7.0,13.9749594156,50703,17.6615909091,497.41,2015-03-03,2016-03-29
156,2837,WATERLOO,629.25,8.86267605634,7695.68,108.389859155,7.0,14.9314553991,50702,36.2576056338,2017.38,2015-01-08,2016-03-31
157,2838,DAVENPORT,506.75,9.56132075472,5448.62,102.804150943,82.0,14.3341239892,52806,34.359245283,1532.06,2015-01-14,2016-03-30
158,2839,DAVENPORT,295.5,11.82,2662.88,106.5152,82.0,11.2200952381,52804,35.5576,1154.21,2015-01-15,2016-03-31
159,2840,BETTENDORF,697.0,7.0404040404,8174.06,82.5662626263,82.0,15.89999038,52722,27.6517171717,2287.01,2015-01-05,2016-03-21
160,2841,CEDAR RAPIDS,1136.0,10.6168224299,12938.88,120.92411215,57.0,13.9207654651,52403,40.7169158879,3906.09,2015-01-08,2016-03-31
161,2843,CEDAR RAPIDS,714.5,3.94751381215,9089.97,50.2208287293,57.0,16.9433833202,52402,16.7710497238,1372.2,2015-01-05,2016-03-28
162,2844,IOWA CITY,759.5,8.83139534884,8288.71,96.3803488372,52.0,13.9375692137,52240,32.2389534884,2179.13,2015-01-07,2016-03-30
163,2845,COUNCIL BLUFFS,279.0,11.16,3670.56,146.8224,78.0,15.1336380952,51503,49.0512,1007.46,2015-01-05,2016-03-07
164,2846,CEDAR RAPIDS,705.87,5.60214285714,7393.12,58.6755555556,57.0,14.1605847106,52404,19.5911111111,2129.52,2015-01-06,2016-03-15
165,2847,MARION,312.0,7.25581395349,3106.47,72.2434883721,57.0,12.6752159468,52302,24.1472093023,1023.87,2015-01-07,2016-03-30
166,2848,ANKENY,514.0,8.86206896552,5441.14,93.8127586207,77.0,12.7701477833,50023,31.3137931034,1234.98,2015-01-13,2016-02-09
167,2849,DES MOINES,169.14,5.12545454545,2413.8,73.1454545455,77.0,17.3638852814,50320,24.3915151515,763.98,2015-01-07,2016-03-30
168,2850,DES MOINES,307.25,5.90865384615,4111.51,79.0675,77.0,16.0868223443,50313,26.5055769231,1139.62,2015-01-12,2016-03-14
169,2851,FORT DODGE,341.5,9.22972972973,3928.72,106.181621622,94.0,14.7045559846,50501,35.7408108108,964.47,2015-01-06,2016-03-01
170,2852,DES MOINES,477.5,8.37719298246,6190.65,108.607894737,77.0,14.0750543024,50310,36.269122807,617.84,2015-01-29,2016-03-03
171,3013,BLOOMFIELD,902.75,5.31029411765,11152.82,65.6048235294,26.0,14.5013361345,52537,21.9444705882,2160.07,2015-01-07,2016-03-30
172,3041,COLFAX,783.98,6.75844827586,8266.29,71.2611206897,50.0,12.7514829639,50054,23.8425862069,1961.68,2015-01-06,2016-02-16
173,3045,BRITT,942.5,8.97619047619,9200.93,87.6279047619,41.0,12.8258185941,50423,29.4896190476,2899.9,2015-01-07,2016-03-30
174,3054,GRINNELL,733.39,3.94295698925,12569.81,67.5796236559,79.0,21.9257104455,50112,22.5506989247,3349.31,2015-10-28,2016-02-24
175,3056,CLARION,588.25,6.3252688172,7059.64,75.9101075269,99.0,14.5074756784,50525,25.3633333333,2195.54,2015-11-12,2016-03-22
176,3065,MONTEZUMA,621.0,5.59459459459,7227.66,65.1140540541,79.0,14.5663320463,50171,21.7324324324,801.72,2015-01-08,2015-01-29
177,3162,MUSCATINE,2055.0,7.58302583026,21519.65,79.408302583,70.0,12.4566543665,52761,26.5457933579,4828.98,2015-01-08,2015-03-26
178,3354,DAVENPORT,16506.75,52.5692675159,240365.94,765.496624204,82.0,19.0018274189,52807,255.55633758,29695.26,2015-01-08,2015-03-26
179,3385,CEDAR RAPIDS,31563.0,66.0313807531,441983.55,924.651778243,57.0,19.0782556286,52402,309.382050209,105921.75,2015-01-08,2015-03-26
180,3390,MILFORD,9740.31,12.4080382166,134773.7,171.686242038,30.0,17.6345860168,51351,57.2959872611,27330.77,2015-01-08,2015-03-25
181,3393,RICEVILLE,199.5,7.125,2334.69,83.3817857143,66.0,13.2742006803,50466,27.8057142857,648.84,2015-01-05,2015-02-05
182,3400,DES MOINES,2658.62,8.68830065359,40290.75,131.669117647,77.0,16.6894679534,50317,43.9411437908,9545.03,2015-01-05,2015-03-25
