,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,Zip Code,2015 Volume Sold Liters,2015 Volume Sold Liters mean,2015 Profit Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
729,4551,URBANA,525.65,23.8931818182,6,2.33665223665,52345,8.00318181818,212.0,9.63636363636,196.68,145.71,2015-01-05,2016-03-21
730,4552,BUFFALO,886.48,32.8325925926,82,3.11051342348,52728,17.9133333333,325.25,12.0462962963,128.76,493.96,2015-01-13,2016-03-22
731,4553,SHEFFIELD,598.42,27.2009090909,35,2.5972005772,50475,3.66272727273,243.0,11.0454545455,346.32,763.06,2015-01-08,2016-03-31
732,4554,SIOUX CITY,382.91,11.6033333333,97,2.3413997114,51103,2.29636363636,173.35,5.25303030303,29.0,154.18,2015-01-05,2016-03-28
733,4556,GOLDFIELD,326.24,46.6057142857,99,3.75882086168,50542,20.5542857143,84.0,12.0,181.04,140.56,2015-01-06,2016-03-29
734,4557,TRAER,1291.76,10.8551260504,86,2.05589802588,50675,5.46672268908,632.87,5.31823529412,328.53,106.0,2015-04-14,2015-12-28
735,4558,SIOUX CITY,2128.95,20.8720588235,97,2.9104422753,51105,6.64960784314,726.77,7.12519607843,402.0,355.53,2015-02-02,2016-03-21
736,4559,OSAGE,2163.8,7.11776315789,66,2.50728629867,50461,4.60733552632,1305.54,4.29453947368,456.19,443.92,2015-03-17,2016-01-26
737,4560,HARLAN,700.1,29.1708333333,83,3.1430026455,51537,11.3433333333,240.0,10.0,296.04,164.25,2015-01-22,2016-03-31
738,4561,EVANSDALE,577.4,28.87,7,3.2473015873,50707,1.702,168.75,8.4375,233.05,210.39,2015-01-26,2016-03-28
739,4562,MECHANICSVILLE,786.5,32.7708333333,16,3.60406084656,52306,12.255,233.1,9.7125,300.1,149.84,2015-01-08,2016-03-31
740,4563,IRETON,469.71,18.0657692308,84,3.04167887668,51027,8.54461538462,145.5,5.59615384615,109.98,96.04,2015-01-06,2016-03-01
741,4565,SIOUX CITY,1100.81,19.6573214286,97,2.32163265306,51106,17.8885714286,496.15,8.85982142857,293.1,181.31,2015-01-05,2016-03-28
742,4566,CEDAR RAPIDS,1667.77,9.53011428571,57,2.58385315056,52404,5.62091428571,757.68,4.3296,586.88,62.12,2015-01-15,2016-03-24
743,4568,SIOUX CITY,1949.59,14.8823664122,97,2.62283684721,51108,5.14038167939,791.06,6.0386259542,171.23,1527.13,2015-01-15,2016-03-31
744,4569,SUTHERLAND,593.5,21.1964285714,71,2.52732993197,51058,10.7621428571,240.0,8.57142857143,115.24,163.43,2015-02-03,2015-12-15
745,4571,ALLISON,386.64,38.664,12,2.90984126984,50602,22.518,127.5,12.75,191.32,267.0,2015-01-06,2016-03-15
746,4572,GRUNDY CENTER,1068.75,12.2844827586,38,2.78410581816,50638,4.20931034483,419.02,4.81632183908,98.06,263.16,2015-01-07,2016-03-30
747,4573,HAMBURG,687.45,31.2477272727,36,3.49343434343,51640,14.0845454545,187.1,8.50454545455,169.76,159.72,2015-01-06,2016-03-08
748,4575,SLATER,732.2,13.5592592593,85,2.57200911229,50244,5.02148148148,330.44,6.11925925926,239.52,131.29,2015-01-07,2016-03-15
749,4576,ARNOLDS PARK,2400.72,21.2453097345,30,3.39868555977,51331,8.24522123894,833.76,7.37840707965,321.64,92.8,2015-01-08,2016-03-17
750,4577,WOODWARD,480.53,17.1617857143,25,2.32585034014,50276,7.13142857143,218.25,7.79464285714,118.14,510.51,2015-03-24,2016-02-23
751,4578,FARMINGTON,433.89,18.8647826087,89,2.52888773867,52626,6.19173913043,149.54,6.50173913043,204.15,302.27,2015-01-06,2016-03-29
752,4580,WASHINGTON,859.62,8.77163265306,92,3.48111653745,52353,3.12693877551,362.36,3.69755102041,94.28,127.82,2015-01-27,2016-02-09
753,4582,SPIRIT LAKE,778.8,6.77217391304,30,3.02396135266,51360,1.99965217391,315.51,2.74356521739,111.89,196.49,2015-01-06,2016-03-29
754,4584,DUMONT,939.16,19.9821276596,12,2.47573454914,50602,9.25382978723,356.45,7.58404255319,95.4,197.53,2015-02-24,2016-03-29
755,4585,FARLEY,400.4,18.2,31,1.57417027417,52046,7.60363636364,205.5,9.34090909091,68.2,126.84,2015-01-05,2016-03-14
756,4588,SIOUX CITY,4757.34,23.7867,97,3.58986085168,51103,5.30185,1460.82,7.3041,794.28,663.52,2015-01-05,2016-03-14
757,4589,SIBLEY,698.68,7.27791666667,72,2.23318674012,51249,6.16375,392.22,4.085625,284.02,212.21,2015-01-14,2016-03-30
758,4590,CEDAR FALLS,624.86,24.0330769231,7,2.77787393162,50613,13.1715384615,230.4,8.86153846154,272.48,948.6,2015-01-08,2016-03-31
759,4591,CLARION,275.12,27.512,99,2.72314285714,50525,8.826,92.4,9.24,1.6,165.68,2015-01-05,2016-03-28
760,4592,EMMETSBURG,594.39,7.24865853659,74,1.9491867826,50536,6.26207317073,417.85,5.09573170732,243.94,356.12,2015-01-16,2016-02-22
761,4594,DES MOINES,1085.53,13.0786746988,77,2.97432632567,50312,1.8856626506,369.02,4.44602409639,40.59,143.69,2015-01-06,2016-03-15
762,4595,DES MOINES,666.69,10.1013636364,77,2.34288840789,50321,2.10121212121,298.9,4.52878787879,149.11,105.97,2015-01-06,2016-03-22
763,4596,DES MOINES,995.69,11.714,77,2.60574161823,50317,1.75176470588,362.35,4.26294117647,120.62,64.08,2015-02-10,2016-02-02
764,4597,DES MOINES,2012.18,13.2380263158,77,3.3706154526,50315,2.39447368421,683.75,4.49835526316,377.4,283.37,2015-01-20,2016-01-12
765,4598,DES MOINES,906.59,15.630862069,77,2.8278716662,50317,2.11431034483,270.74,4.66793103448,260.85,1607.22,2015-01-13,2016-03-17
766,4599,DES MOINES,2008.94,13.9509722222,77,3.09677124242,50317,1.75666666667,648.93,4.50645833333,521.57,768.99,2015-01-15,2016-03-10
767,4600,DES MOINES,1261.42,15.76775,77,2.41604844577,50317,5.050625,541.35,6.766875,258.43,822.73,2015-01-20,2016-02-16
768,4601,DES MOINES,547.68,7.02153846154,77,2.60813112078,50317,4.05935897436,295.53,3.78884615385,91.03,387.4,2015-05-13,2016-03-09
769,4602,PACIFIC JUNCTION,1407.81,14.3654081633,65,2.90428639626,51561,4.35653061224,660.16,6.73632653061,449.86,394.94,2015-03-31,2016-03-29
770,4603,DES MOINES,859.87,15.0854385965,77,2.97526037316,50320,3.49666666667,276.25,4.84649122807,172.26,160.77,2015-01-21,2016-03-08
771,4604,NEWTON,4416.41,5.96812162162,50,3.00109898584,50208,2.00332432432,1976.8,2.67135135135,880.78,117.52,2015-02-17,2016-03-29
772,4605,MARION,598.78,18.1448484848,57,2.14614718615,52302,10.8360606061,280.85,8.51060606061,158.26,232.78,2015-01-15,2016-03-24
773,4607,GUTTENBERG,375.8,26.8428571429,22,3.10648526077,52052,14.6442857143,130.5,9.32142857143,4.2,197.32,2015-01-20,2016-03-01
774,4608,COUNCIL BLUFFS,888.16,8.30056074766,78,2.55513729132,51503,2.64700934579,369.36,3.45196261682,208.58,123.88,2015-01-22,2016-03-24
775,4609,ANKENY,942.23,16.5303508772,77,2.91808208464,50023,8.08456140351,365.02,6.40385964912,160.2,257.2,2015-01-05,2016-02-08
776,4612,DAVENPORT,3378.35,22.2259868421,82,3.41855167432,52802,4.44894736842,1162.69,7.64927631579,961.96,213.51,2015-03-23,2016-02-08
777,4613,CARROLL,1035.53,16.7020967742,14,1.94998890596,51401,3.76790322581,545.95,8.80564516129,243.77,447.24,2015-04-07,2016-03-22
778,4615,MASON CITY,6061.59,25.794,17,3.1376198184,50401,5.39974468085,2403.63,10.228212766,1051.52,212.36,2015-01-05,2016-03-28
779,4617,DES MOINES,5325.62,11.7046593407,77,3.21674162093,50317,4.22094505495,1830.56,4.02320879121,1642.82,290.92,2015-01-15,2016-03-31
780,4619,FORT MADISON,2924.4,8.52594752187,56,3.31650566223,52627,2.92606413994,989.52,2.88489795918,519.61,45.4,2015-01-06,2016-03-29
781,4620,FONTANELLE,1605.09,34.8932608696,1,4.61385438233,50846,16.7760869565,480.75,10.4510869565,406.56,151.77,2015-01-08,2016-03-17
782,4621,MAXWELL,534.4,25.4476190476,85,2.43549508692,50161,12.9771428571,233.25,11.1071428571,89.32,468.25,2015-01-05,2016-03-21
783,4622,DES MOINES,1104.57,11.0457,77,2.90990952381,50320,1.5888,407.0,4.07,345.32,241.29,2015-02-17,2016-03-01
784,4623,VAN METER,573.6,47.8,25,4.07037037037,50261,21.475,172.2,14.35,156.52,785.45,2015-01-16,2016-02-22
785,4624,HIAWATHA,676.54,8.45675,57,2.28440128968,52233,3.098875,384.04,4.8005,96.91,584.38,2015-01-13,2016-03-22
786,4626,COUNCIL BLUFFS,592.16,6.65348314607,78,2.02836811129,51501,1.31191011236,450.1,5.05730337079,77.98,402.59,2015-02-02,2016-03-28
787,4627,SULLY,411.12,45.68,50,2.98873015873,50251,16.8,139.5,15.5,0.84,665.26,2015-01-08,2016-03-03
788,4628,OELWEIN,1122.24,17.8133333333,33,1.92674603175,50662,8.31047619048,597.37,9.48206349206,439.39,97.32,2015-02-11,2016-03-09
789,4629,GLENWOOD,1370.1,15.7482758621,65,2.59852718482,51534,4.16229885057,571.69,6.57114942529,274.63,614.84,2015-03-09,2016-01-15
790,4630,DAVENPORT,4488.42,38.3625641026,82,3.41349966906,52803,20.7326495726,1187.35,10.1482905983,622.1,39.5,2015-01-27,2016-02-09
791,4631,CEDAR FALLS,927.99,23.7946153846,7,3.06107448107,50613,1.20641025641,362.05,9.28333333333,320.79,270.14,2015-01-06,2016-03-29
792,4633,CARTER LAKE,1715.59,14.4167226891,78,3.05642258322,51510,4.74781512605,592.85,4.98193277311,486.4,847.43,2015-01-07,2016-03-30
793,4634,CEDAR RAPIDS,748.79,11.1759701493,57,2.76661454632,52402,5.96686567164,307.5,4.58955223881,203.38,267.84,2015-01-06,2016-03-29
794,4635,CEDAR RAPIDS,236.12,5.903,57,2.15662934819,52405,4.04125,132.94,3.3235,131.38,179.58,2015-01-26,2016-03-21
795,4636,CEDAR RAPIDS,377.95,10.2148648649,57,3.73227768694,52402,0.913783783784,113.92,3.07891891892,39.07,753.66,2015-01-05,2016-03-14
796,4637,CEDAR RAPIDS,851.91,5.2587037037,57,2.54787066744,52404,2.71,518.04,3.19777777778,243.19,156.38,2015-01-12,2016-03-14
797,4638,DAVENPORT,5955.18,42.8430215827,82,3.77584600464,52804,12.288705036,1578.25,11.3543165468,926.61,459.72,2015-01-20,2016-03-29
798,4640,DAVENPORT,3841.0,34.6036036036,82,6.10619860462,52807,6.56657657658,758.13,6.83,1212.36,32.18,2015-01-07,2016-03-30
799,4641,DES MOINES,980.49,6.32574193548,77,2.53698243339,50315,2.56329032258,491.05,3.16806451613,251.26,145.0,2015-01-13,2016-03-29
800,4642,WATERLOO,2004.06,17.2763793103,7,3.39721503831,50701,5.81879310345,846.36,7.29620689655,574.15,223.54,2015-03-16,2015-04-06
801,4643,RED OAK,650.78,24.102962963,69,3.52987654321,51566,0.897777777778,177.9,6.58888888889,285.28,116.72,2015-01-28,2016-03-30
802,4644,DAVENPORT,2364.52,16.1953424658,82,2.4248749628,52803,3.88705479452,1199.65,8.21678082192,561.05,23.52,2015-01-13,2016-03-29
803,4645,ELDRIDGE,484.82,6.29636363636,82,2.4128219231,52748,2.20038961039,258.02,3.35090909091,129.08,273.71,2015-01-06,2016-03-29
804,4647,WATERLOO,865.7,11.8589041096,7,1.79692940494,50707,4.62808219178,509.67,6.98178082192,111.23,97.11,2015-01-05,2015-11-16
805,4648,WATERLOO,9402.45,51.6618131868,7,4.14633522212,50703,12.1322527473,1983.87,10.9003846154,3918.56,206.32,2015-01-27,2016-03-22
806,4650,SWEA CITY,377.23,15.7179166667,55,1.90687745229,50590,25.695,232.22,9.67583333333,49.56,177.78,2015-01-21,2016-03-30
807,4651,JEWELL,646.24,10.2577777778,40,1.58834725169,50130,5.53857142857,400.11,6.35095238095,164.97,250.0,2015-01-06,2016-03-29
808,4652,DAVENPORT,5181.19,33.2127564103,82,4.88309632497,52803,9.19173076923,1187.37,7.61134615385,1376.31,512.58,2015-01-29,2016-03-24
809,4653,JEFFERSON,531.93,16.6228125,37,2.43358838263,50129,7.9603125,187.06,5.845625,45.18,214.64,2015-01-12,2016-03-21
810,4654,STUART,1529.44,21.8491428571,1,3.14810239885,50250,6.52314285714,510.13,7.28757142857,267.99,434.89,2015-01-16,2016-03-21
811,4655,PRAIRIE CITY,520.61,18.5932142857,50,2.8562244898,50228,1.54857142857,178.3,6.36785714286,113.8,879.66,2015-01-06,2016-02-23
812,4656,AMES,462.66,15.9537931034,85,2.8699051268,50010,6.48448275862,170.42,5.87655172414,14.08,628.84,2015-01-14,2015-06-10
813,4657,WELLSBURG,400.8,36.4363636364,38,1.99803751804,50680,15.3218181818,199.5,18.1363636364,94.4,1095.36,2015-01-06,2016-03-29
814,4658,IOWA FALLS,345.88,28.8233333333,42,2.77201058201,50126,6.57333333333,156.0,13.0,78.56,301.1,2015-01-07,2016-03-01
815,4659,CONRAD,108.73,4.94227272727,38,1.86508658009,50621,2.89772727273,98.1,4.45909090909,20.16,423.48,2015-01-14,2015-06-10
816,4660,CEDAR RAPIDS,1688.7,27.6836065574,57,3.96409966172,52403,9.82081967213,464.76,7.61901639344,643.12,393.9,2015-01-07,2016-03-30
817,4661,GRIMES,641.33,11.8764814815,77,2.23401308054,50111,6.48981481481,314.72,5.82814814815,48.86,1880.66,2015-01-06,2016-03-15
818,4662,CEDAR RAPIDS,1111.42,13.2311904762,57,1.88985260771,52405,7.27428571429,625.35,7.44464285714,375.76,1575.77,2015-01-21,2016-03-16
819,4663,PEOSTA,796.12,25.6812903226,31,2.78228366615,52068,11.0580645161,272.5,8.79032258065,16.04,336.7,2015-01-27,2016-03-22
820,4664,BOONE,697.15,33.1976190476,8,3.02950077226,50036,11.4323809524,255.75,12.1785714286,222.64,332.03,2015-01-06,2016-03-29
821,4665,ANKENY,1262.82,24.7611764706,77,2.9486328976,50021,11.3352941176,426.62,8.36509803922,111.74,108.19,2015-01-08,2016-03-24
822,4667,BEVINGTON,1022.04,17.034,61,2.91203769841,50033,8.307,356.11,5.93516666667,276.21,127.54,2015-01-15,2016-03-31
823,4668,CLEAR LAKE,2336.63,13.2763068182,17,2.01431908369,50428,6.79670454545,1150.5,6.53693181818,405.78,219.71,2015-01-05,2016-03-28
824,4669,DES MOINES,1607.17,20.089625,77,12.4040005099,50312,13.364,138.02,1.72525,682.26,73.76,2015-01-07,2016-03-30
825,4670,TRIPOLI,3232.7,17.8602209945,9,2.31345764273,50676,10.0335359116,1463.48,8.08552486188,716.33,96.3,2015-01-22,2016-03-24
826,4673,WEST POINT,4216.32,29.6923943662,56,3.56922870557,52656,13.6926760563,1255.0,8.83802816901,1059.68,221.0,2015-01-07,2016-03-30
827,4674,AMES,1470.26,17.5030952381,85,3.0840499811,50010,8.03154761905,482.83,5.74797619048,289.66,380.31,2015-01-07,2016-03-30
828,4675,AMES,731.09,14.3350980392,85,2.90214519141,50010,3.75784313725,259.41,5.08647058824,199.24,42.08,2015-01-05,2016-03-31
829,4676,SIOUX CITY,782.91,8.41838709677,97,3.52664782858,51101,1.20559139785,298.89,3.21387096774,120.44,184.31,2015-01-13,2016-03-29
830,4677,CORALVILLE,28772.73,378.588552632,52,3.93157390912,52241,2.28828947368,6974.25,91.7664473684,2092.94,758.1,2015-01-08,2016-03-31
831,4678,ADEL,5026.71,33.9642567568,25,2.84622295649,50003,19.9284459459,2096.21,14.1635810811,1628.13,325.11,2015-01-08,2016-03-28
832,4679,CEDAR RAPIDS,641.16,29.1436363636,57,2.41737373737,52402,16.3527272727,285.0,12.9545454545,84.54,167.62,2015-01-05,2016-03-21
833,4684,INDIANOLA,1280.65,17.7868055556,91,2.53544532628,50125,4.93833333333,538.6,7.48055555556,260.36,168.96,2015-01-16,2016-03-28
834,4685,Dubuque,1438.47,26.154,31,3.65635690236,52001,4.70509090909,362.1,6.58363636364,493.21,144.95,2015-01-06,2016-03-29
835,4686,CLINTON,734.93,5.03376712329,23,3.13394420322,52732,3.0147260274,426.59,2.92184931507,187.13,71.8,2015-01-15,2016-03-29
836,4687,CEDAR RAPIDS,738.09,16.7747727273,57,2.18975468975,52402,7.76909090909,323.2,7.34545454545,155.91,462.32,2015-03-25,2015-12-16
837,4689,FORT MADISON,297.86,37.2325,56,4.36968253968,52627,12.84,75.0,9.375,56.12,358.8,2015-01-05,2016-01-25
838,4690,BALDWIN,485.09,24.2545,49,3.28282539683,52207,11.6375,186.85,9.3425,87.96,88.16,2015-01-08,2016-03-31
839,4692,KEOKUK,358.8,32.6181818182,56,3.62401154401,52632,22.8109090909,100.5,9.13636363636,106.64,13.26,2015-01-08,2016-03-31
840,4694,DAVENPORT,1937.72,19.3772,82,3.55222106782,52806,2.9606,556.1,5.561,361.76,924.26,2015-01-05,2016-03-31
841,4695,ALTOONA,739.84,29.5936,77,3.30478730159,50009,18.5648,252.75,10.11,177.28,346.68,2015-01-05,2016-03-28
842,4696,WEST DES MOINES,581.8,7.55584415584,77,2.55662284174,50266,2.05207792208,257.72,3.34701298701,182.97,283.24,2015-01-13,2016-03-29
843,4697,IOWA CITY,5753.6,37.8526315789,52,3.99659338404,52240,17.5210526316,1503.23,9.88967105263,1048.35,248.24,2015-01-05,2016-03-21
844,4698,FAIRFIELD,767.6,22.5764705882,51,2.83567693744,52556,6.33147058824,275.0,8.08823529412,205.98,150.58,2015-01-16,2016-03-28
845,4699,BETTENDORF,736.13,32.0056521739,82,3.84387853692,52722,16.9630434783,202.5,8.80434782609,168.86,260.84,2015-01-06,2016-03-15
846,4700,ALLISON,704.43,12.1453448276,12,2.3026984127,50602,7.06913793103,377.45,6.50775862069,121.83,175.16,2015-01-05,2016-02-29
847,4701,BOONE,584.28,38.952,8,2.70072663139,50036,33.844,240.75,16.05,8.18,129.78,2015-01-13,2015-08-25
848,4702,FORT DODGE,1116.5,39.875,94,3.98979591837,50501,28.5685714286,406.5,14.5178571429,305.6,188.91,2015-01-06,2016-03-15
849,4704,COUNCIL BLUFFS,1064.81,16.63765625,78,2.85374317956,51501,4.41015625,484.92,7.576875,230.34,332.4,2015-02-19,2016-01-04
850,4705,CORALVILLE,1610.52,42.3821052632,52,4.145368978,52241,21.7563157895,438.0,11.5263157895,426.48,232.6,2015-01-07,2016-03-30
851,4706,CLINTON,238.94,29.8675,23,3.23841269841,52732,11.64,75.0,9.375,42.52,297.7,2015-01-20,2016-03-29
852,4707,CLINTON,183.46,30.5766666667,23,3.03015873016,52732,38.33,73.5,12.25,137.24,106.28,2015-01-07,2016-03-30
853,4708,GLENWOOD,2370.48,23.24,65,2.07432928727,51534,14.9505882353,1150.5,11.2794117647,772.34,89.48,2015-01-13,2016-03-16
854,4709,AMES,1172.84,30.0728205128,85,3.57124949125,50010,13.0753846154,368.25,9.44230769231,309.16,374.7,2015-01-05,2016-03-28
855,4710,DUBUQUE,685.14,20.1511764706,31,2.9697665733,52002,13.3270588235,225.5,6.63235294118,353.92,235.14,2015-01-20,2016-03-29
856,4711,DUBUQUE,563.48,29.6568421053,31,3.24781954887,52002,16.5063157895,178.5,9.39473684211,119.24,152.52,2015-01-13,2016-03-09
857,4712,DUBUQUE,442.92,11.073,31,2.16874603175,52001,6.3575,254.75,6.36875,138.95,398.68,2015-01-12,2016-03-28
858,4713,CORALVILLE,1043.62,28.9894444444,52,2.96904761905,52241,16.0713888889,337.5,9.375,240.04,192.66,2015-01-06,2016-03-29
859,4714,INDIANOLA,330.16,33.016,91,2.84076190476,50125,27.192,117.0,11.7,33.2,232.94,2015-01-08,2016-03-31
860,4715,WEST DES MOINES,1219.4,33.8722222222,77,3.61276895944,50265,17.15,376.5,10.4583333333,335.54,188.84,2015-01-07,2016-03-30
861,4717,BETTENDORF,348.3,15.1434782609,82,2.63189277542,52722,7.24434782609,139.33,6.05782608696,24.01,585.14,2015-01-12,2016-03-28
862,4718,WEST DES MOINES,1132.86,41.9577777778,77,3.81293356849,50266,13.7844444444,391.5,14.5,269.48,356.16,2015-01-08,2016-03-31
863,4719,WEST DES MOINES,999.72,35.7042857143,77,3.65587301587,50265,12.5828571429,279.0,9.96428571429,297.0,259.5,2015-01-20,2016-03-08
864,4720,CHARITON,871.02,33.5007692308,59,3.46999389499,50049,3.33692307692,259.5,9.98076923077,253.12,275.0,2015-01-05,2016-03-28
865,4721,BURLINGTON,681.2,42.575,29,4.07892857143,52601,24.8025,190.5,11.90625,196.24,179.6,2015-01-08,2016-03-31
866,4722,BURLINGTON,996.72,49.836,29,4.62762962963,56201,19.539,243.0,12.15,80.84,176.29,2015-01-08,2016-03-24
867,4723,CEDAR FALLS,405.32,45.0355555556,7,3.81911816578,50613,12.4133333333,105.0,11.6666666667,127.72,88.6,2015-01-08,2016-03-31
868,4724,NEWTON,245.9,30.7375,50,3.10563492063,50208,12.855,88.5,11.0625,62.0,583.12,2015-02-11,2016-03-23
869,4725,ANKENY,1413.38,13.3337735849,77,2.19698113208,50023,4.02377358491,622.3,5.87075471698,490.88,185.16,2015-01-06,2016-03-29
870,4726,ANKENY,913.96,24.7016216216,77,2.72425568426,50021,5.28,363.0,9.81081081081,156.78,29.12,2015-01-14,2016-03-23
871,4727,ANKENY,635.5,30.2619047619,77,3.88102796674,50021,8.72571428571,202.5,9.64285714286,201.7,700.45,2015-01-08,2016-03-31
872,4728,IOWA CITY,423.77,21.1885,52,2.3220952381,52240,14.6015,157.0,7.85,94.06,241.8,2015-01-26,2016-03-21
873,4730,JOHNSTON,614.86,24.5944,77,2.95822222222,50131,18.8328,225.0,9.0,149.78,161.54,2015-01-07,2016-03-16
874,4731,CLIVE,1142.22,36.8458064516,77,4.44141321045,50325,10.2309677419,288.0,9.29032258065,366.84,909.3,2015-02-03,2016-03-08
875,4733,URBANDALE,1016.2,25.405,77,2.48570833333,50322,16.962,436.2,10.905,170.34,212.6,2015-01-12,2016-03-21
876,4734,URBANDALE,2022.14,34.273559322,77,3.16996861268,50322,19.4084745763,687.0,11.6440677966,661.92,122.32,2015-02-16,2016-02-29
877,4735,OTTUMWA,793.04,39.652,90,4.23876190476,52501,13.908,213.0,10.65,153.02,186.78,2015-01-12,2016-03-21
878,4736,MARION,381.84,19.092,57,2.38114285714,52302,9.795,185.25,9.2625,178.68,102.3,2015-01-06,2016-03-22
879,4738,COUNCIL BLUFFS,693.52,23.9144827586,78,2.7226532567,51501,11.9565517241,294.0,10.1379310345,296.14,692.34,2015-01-13,2016-03-29
880,4739,COUNCIL BLUFFS,325.0,32.5,78,3.53466666667,51503,35.418,94.5,9.45,98.56,62.0,2015-01-07,2016-03-30
881,4740,COUNCIL BLUFFS,931.24,34.4903703704,78,3.71289829512,51501,17.2711111111,270.0,10.0,99.68,74.0,2015-02-17,2016-03-08
882,4741,COUNCIL BLUFFS,1384.86,39.5674285714,78,4.16099773243,51503,13.1194285714,361.5,10.3285714286,164.3,375.98,2015-01-13,2016-03-30
883,4742,COUNCIL BLUFFS,2642.01,27.5209375,78,2.91957671958,51501,17.6715625,992.85,10.3421875,1012.48,387.75,2015-01-06,2016-03-15
884,4743,COUNCIL BLUFFS,4669.21,22.0245754717,78,2.35224307821,51503,11.426745283,2331.09,10.9957075472,1202.18,209.1,2015-01-06,2016-03-29
885,4744,CEDAR RAPIDS,1135.25,27.6890243902,57,3.02960123887,52402,13.6714634146,419.5,10.2317073171,283.5,473.02,2015-01-08,2016-03-24
886,4745,CEDAR RAPIDS,1115.9,39.8535714286,57,4.24215419501,52404,20.085,307.5,10.9821428571,316.88,494.28,2015-01-08,2016-03-23
887,4747,DAVENPORT,1034.88,38.3288888889,82,4.00901822457,52803,10.3496296296,274.5,10.1666666667,333.76,66.66,2015-01-07,2016-03-30
888,4748,DAVENPORT,488.9,34.9214285714,82,4.0279138322,52807,14.9528571429,135.6,9.68571428571,62.56,0.6,2015-02-09,2015-07-20
889,4749,DAVENPORT,770.63,28.5418518519,82,3.54845385068,52804,9.98740740741,231.95,8.59074074074,255.44,56.59,2015-01-05,2016-03-28
890,4750,DAVENPORT,637.18,42.4786666667,82,4.24672310406,52807,11.756,157.8,10.52,61.64,118.48,2015-01-07,2016-03-30
891,4751,DAVENPORT,349.9,34.99,82,3.83746031746,52806,27.558,97.5,9.75,246.9,233.54,2015-01-13,2016-03-22
892,4752,BURLINGTON,4047.63,29.9824444444,29,3.95453329592,52655,12.6220740741,1210.12,8.96385185185,838.28,215.64,2015-01-14,2016-03-30
893,4753,ADAIR,275.1,21.1615384615,1,2.99743589744,50002,3.22615384615,110.85,8.52692307692,157.52,64.84,2015-01-07,2016-03-30
894,4754,WAVERLY,301.98,33.5533333333,9,3.66313932981,50677,19.42,84.0,9.33333333333,31.0,213.38,2015-01-06,2016-03-28
895,4756,MARSHALLTOWN,302.1,18.88125,64,2.25238508598,50158,10.80375,151.8,9.4875,7.88,382.77,2015-01-06,2016-03-08
896,4757,BONDURANT,1641.23,5.24354632588,77,3.15812259943,50035,3.1121086262,677.19,2.16354632588,240.09,64.82,2015-01-07,2015-05-27
897,4760,WATERLOO,400.12,28.58,7,3.1443537415,50701,20.5542857143,133.5,9.53571428571,104.38,21.49,2015-01-22,2015-04-06
898,4762,FORT ATKINSON,2185.11,17.3421428571,96,2.37843631897,52144,10.2586507937,854.85,6.78452380952,617.51,13.18,2015-01-05,2016-03-21
899,4764,FORT DODGE,4135.33,16.607751004,94,3.19017600896,50501,7.01453815261,1466.51,5.88959839357,670.43,167.76,2015-01-07,2016-02-02
900,4765,DUBUQUE,564.43,16.6008823529,31,2.85376575216,52001,-0.260882352941,164.98,4.85235294118,298.21,142.02,2015-01-08,2016-02-18
901,4766,DUBUQUE,332.06,20.75375,31,4.42263144841,52003,-1.190625,50.99,3.186875,89.51,201.72,2015-01-13,2016-03-29
902,4767,ANKENY,584.82,7.90297297297,77,2.53632793431,50023,4.53486486486,306.89,4.14716216216,183.99,85.66,2015-04-02,2016-03-17
903,4768,URBANDALE,570.36,14.259,77,2.56421825397,50322,5.1795,223.2,5.58,154.5,540.1,2015-02-23,2016-02-08
904,4769,ELMA,1417.02,35.4255,45,2.79514285714,50628,18.97275,542.95,13.57375,430.04,92.24,2015-01-26,2016-03-28
905,4770,HUDSON,1165.74,44.8361538462,7,3.98095848596,50643,19.7376923077,321.0,12.3461538462,194.6,329.01,2015-02-16,2015-07-20
906,4771,CEDAR RAPIDS,1188.19,15.6340789474,57,3.26973408699,52402,4.14131578947,359.23,4.72671052632,201.67,191.28,2015-01-12,2016-03-28
907,4773,WEST DES MOINES,870.44,4.73065217391,77,3.75908059324,50265,2.42043478261,311.45,1.69266304348,165.94,9.06,2015-01-08,2016-03-31
908,4774,ESTHERVILLE,751.87,20.3208108108,32,2.48225654226,51334,2.92054054054,344.5,9.31081081081,257.8,69.03,2015-01-14,2016-03-30
909,4775,DAKOTA CITY,212.92,12.5247058824,46,1.96339869281,50529,1.33058823529,200.1,11.7705882353,14.24,24.2,2015-01-05,2016-03-28
910,4777,PAULLINA,1193.47,39.7823333333,71,3.08574603175,51046,15.845,394.7,13.1566666667,415.11,126.4,2015-01-07,2016-03-30
911,4779,MOUNT AYR,270.34,38.62,80,2.75537414966,50854,17.8542857143,100.5,14.3571428571,23.28,1044.69,2015-01-12,2016-03-21
912,4780,BRITT,694.28,34.714,41,2.5326031746,50423,14.505,259.5,12.975,63.28,634.56,2015-01-12,2016-03-21
913,4781,EARLY,527.58,20.2915384615,81,2.28484126984,50535,9.65769230769,204.9,7.88076923077,66.08,128.1,2015-01-13,2016-03-22
914,4782,LAMONI,399.88,11.7611764706,27,1.75235294118,50140,6.66294117647,231.45,6.80735294118,13.1,45.4,2015-01-14,2016-03-30
